SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-5 years,tenure_group_5+ years,MonthlyChargeLevel_Medium,MonthlyChargeLevel_High,MonthlyChargeLevel_Very High
1,0,0,0.5883271352893868,1,0,-0.17934371107257,0.19871833481168172,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,0,0.09933435550273437,0,0,-0.5247901988659314,-0.2637750693864765,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,1,0,-1.2046463905950056,1,1,-0.6277598250351065,-0.9544277844502915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,-0.715653610808353,1,0,-1.476428840719759,-0.8815609564785571,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
1,1,0,0.01783555887162562,1,1,1.4914215135433995,0.612143093997511,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,-1.2453957889105598,1,0,-0.6858878398080278,-0.9759186643526908,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,0,-0.6726014364313602,-0.9919599141775901,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,1.5255632965471373,1,1,0.7822597333137581,1.7599934033857847,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False
0,0,0,1.3625657032849199,1,1,0.3188964155524703,1.0972041195246713,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False
0,0,1,0.34383074539606057,1,0,-0.6576542326326088,-0.20213711629217165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1.607062093178246,0,1,0.019952339577445983,0.9952872473494894,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,1,1,1.607062093178246,1,1,0.8104933404891773,1.7907794184606942,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
0,1,0,-0.9194006023861249,1,1,0.16942437756495815,-0.7217197904151085,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,0.7513247285516043,0,1,-1.1608767605238999,-0.3394546096562754,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,-0.2266608310217006,1,1,0.8038501388008433,0.035932610561196746,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,1,0.4253295420271693,1,1,1.3618790806208887,0.980256816006707,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True
0,1,0,-1.2861451872261143,1,1,-0.6642974343209428,-0.991850042603447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,1,-0.3489090259683637,1,1,-0.29061733935216244,-0.37250397915853367,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0,1,0,-1.041648797332788,1,1,0.3371652201953888,-0.7932461851822965,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.34383074539606057,1,1,0.4932804598712345,0.44779719339419344,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-1.2046463905950056,1,1,0.17440677883120873,-0.9106769236264909,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,0.7920741268671586,1,1,-0.023228471396724102,0.48728503714124,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0,0,-1.2861451872261143,1,1,0.9832165843858577,-0.9700515222934469,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,-0.26741022933725495,1,1,0.9500005759441883,0.044942079640934704,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.7564030091239073,1,1,0.707523714320002,-0.49261558401182076,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,1,0,-0.9601500007016792,1,0,-1.4996800466289273,-0.9311350107319446,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0.3030813470805062,1,1,0.6610213025016651,0.4690243815186493,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,0,1.2403175083382567,1,1,0.5381220712674885,1.1704664851633213,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,1,0,-0.022913839443928746,1,1,0.3487908231499729,0.010046867693071537,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,-0.1859114327061462,0,1,-0.9665631111401342,-0.5837210932913173,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1,1,0,1.1995681100227022,1,1,0.8005285379566761,1.4575389340845328,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,1,-0.9601500007016792,1,0,-0.3387805515925831,-0.8126275308611475,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,1.1180693133915935,0,0,-0.1394845009425669,0.5720399694352627,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
0,1,1,1.4848138982315828,1,1,-1.295401594712661,-0.22206781984173837,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.38965842428391806,1,1,0.46836845353998247,-0.22769324443786743,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,-1.2453957889105598,1,1,-0.5712926106842687,-0.970996417831078,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,1.5255632965471373,1,0,1.6375719506867443,2.611629948884137,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True
1,1,0,1.4033151016004741,1,1,1.3967558894846415,2.1274039473204645,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,0.22158255044939748,1,1,0.9998245886066923,0.6106048919595068,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,1,0,1.2810669066538112,1,0,-1.3103487985114122,-0.25792990164206114,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1,0,0.7513247285516043,1,1,1.5462279274721535,1.502388510649765,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.2861451872261143,1,1,0.3188964155524703,-0.9788412482248986,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.5475777369738324,1,1,1.1991206392567086,1.042707818749671,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True
0,1,1,0.14008375381828872,1,0,-0.37697896130050285,-0.15930917669117348,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,0,1.2810669066538112,1,1,0.10963556236995338,0.9127956694828154,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
0,1,1,0.9143223218138218,1,1,0.33218281892913826,0.8403243791779962,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,-0.6749042124927986,1,1,0.29398440922121827,-0.4472386238907015,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,1.4440644999160286,1,0,-1.4963584457847605,-0.40614665516116494,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,1,0.3030813470805062,1,1,-1.4814112419860093,-0.6359100910093116,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,-1.2453957889105598,1,0,-1.488054443674343,-0.996354777143316,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,0,-0.06366323775948311,1,1,1.160922229548789,0.38886208102381004,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
